#  z (Ang)     O                 H                 C                 Si                O_SiO2 
  -1.91000     0.011616819445    0.094934125115    0.003667110361    0.000000000000    0.000000000000
  -1.89000     0.012124004185    0.092073709249    0.003351131756    0.000000000000    0.000000000000
  -1.87000     0.012096230447    0.089273027856    0.003207796938    0.000000000000    0.000000000000
  -1.85000     0.012178016429    0.086052251231    0.002905495851    0.000000000000    0.000000000000
  -1.83000     0.012556939535    0.082653108593    0.003049528502    0.000000000000    0.000000000000
  -1.81000     0.012563080463    0.079411815690    0.003171928342    0.000000000000    0.000000000000
  -1.79000     0.012773825910    0.076342050042    0.003376253729    0.000000000000    0.000000000000
  -1.77000     0.013260494372    0.073023018586    0.003478137290    0.000000000000    0.000000000000
  -1.75000     0.012981221762    0.070209636639    0.003603468027    0.000000000000    0.000000000000
  -1.73000     0.013317297947    0.067154804610    0.003755037270    0.000000000000    0.000000000000
  -1.71000     0.013346746482    0.064223349385    0.003808491248    0.000000000000    0.000000000000
  -1.69000     0.013725390456    0.061735297000    0.003823145732    0.000000000000    0.000000000000
  -1.67000     0.013419600207    0.059934609735    0.003805979051    0.000000000000    0.000000000000
  -1.65000     0.013491337399    0.058138667732    0.003999976516    0.000000000000    0.000000000000
  -1.63000     0.013711154671    0.056258846250    0.003835148454    0.000000000000    0.000000000000
  -1.61000     0.013970887968    0.054797305633    0.003572623826    0.000000000000    0.000000000000
  -1.59000     0.014139903026    0.053694730111    0.003596908400    0.000000000000    0.000000000000
  -1.57000     0.014015130556    0.052097251702    0.003590488340    0.000000000000    0.000000000000
  -1.55000     0.014366838190    0.050458182470    0.003280929795    0.000000000000    0.000000000000
  -1.53000     0.014397542826    0.049647021845    0.003110658638    0.000000000000    0.000000000000
  -1.51000     0.015016939049    0.049079265234    0.002881769542    0.000000000000    0.000000000000
  -1.49000     0.016067595825    0.048120861928    0.002740946922    0.000000000000    0.000000000000
  -1.47000     0.016975894749    0.047328403218    0.002601380401    0.000000000000    0.000000000000
  -1.45000     0.017842742417    0.046296308789    0.002425387017    0.000000000000    0.000000000000
  -1.43000     0.019684462239    0.045880400554    0.002275213439    0.000000000000    0.000000000000
  -1.41000     0.021655978927    0.045814804289    0.002229993886    0.000000000000    0.000000000000
  -1.39000     0.024388133158    0.045267145257    0.002066421922    0.000000000000    0.000000000000
  -1.37000     0.027541917851    0.044963029806    0.001934112859    0.000000000000    0.000000000000
  -1.35000     0.030973579490    0.045001829299    0.001914294414    0.000000000000    0.000000000000
  -1.33000     0.034376769559    0.045434206384    0.001965654893    0.000000000000    0.000000000000
  -1.31000     0.038002847362    0.045541253905    0.001826786204    0.000000000000    0.000000000000
  -1.29000     0.042956342355    0.045643416599    0.001884985444    0.000000000000    0.000000000000
  -1.27000     0.047468807138    0.046077468483    0.001892382470    0.000000000000    0.000000000000
  -1.25000     0.052108556591    0.046627639712    0.001783381016    0.000000000000    0.000000000000
  -1.23000     0.056952352297    0.047400419543    0.001831252333    0.000000000000    0.000000000000
  -1.21000     0.062832848128    0.048316673759    0.001885822843    0.000000000000    0.000000000000
  -1.19000     0.068762610941    0.049008644574    0.001893778134    0.000000000000    0.000000000000
  -1.17000     0.073365654397    0.049973607506    0.001859305204    0.000000000000    0.000000000000
  -1.15000     0.078041132878    0.051111214226    0.001907455654    0.000000000000    0.000000000000
  -1.13000     0.082388769600    0.051950567287    0.001957978735    0.000000000000    0.000000000000
  -1.11000     0.087885038797    0.053127810899    0.002157419294    0.000000000000    0.000000000000
  -1.09000     0.091559546183    0.053963674798    0.002120573733    0.000000000000    0.000000000000
  -1.07000     0.094436012198    0.055874061350    0.002235297414    0.000000000000    0.000000000000
  -1.05000     0.097460697859    0.056858005329    0.002387285356    0.000000000000    0.000000000000
  -1.03000     0.100381964728    0.058101543038    0.002605986096    0.000000000000    0.000000000000
  -1.01000     0.103126679946    0.059356385635    0.002676885889    0.000000000000    0.000000000000
  -0.99000     0.104745512033    0.060633558877    0.002767464562    0.000000000000    0.000000000000
  -0.97000     0.105732526475    0.061794194072    0.003217985294    0.000000000000    0.000000000000
  -0.95000     0.106147039044    0.061888959741    0.003299352576    0.000000000000    0.000000000000
  -0.93000     0.105726525115    0.063296906813    0.003524892075    0.000000000000    0.000000000000
  -0.91000     0.105153046277    0.064288666517    0.003777088781    0.000000000000    0.000000000000
  -0.89000     0.104009438197    0.064334165203    0.003845476376    0.000000000000    0.000000000000
  -0.87000     0.103434144993    0.065456838305    0.004125865519    0.000000000000    0.000000000000
  -0.85000     0.102202749571    0.066112103125    0.004376945691    0.000000000000    0.000000000000
  -0.83000     0.100601502866    0.066985370852    0.004518466144    0.000000000000    0.000000000000
  -0.81000     0.099466408344    0.067442730344    0.004825233359    0.000000000000    0.000000000000
  -0.79000     0.098684277556    0.067280693612    0.005133117107    0.000000000000    0.000000000000
  -0.77000     0.096136630267    0.067821374318    0.005359214871    0.000000000000    0.000000000000
  -0.75000     0.093675095521    0.067998065534    0.005482033411    0.000000000000    0.000000000000
  -0.73000     0.090987323444    0.068633651474    0.005694174524    0.000000000000    0.000000000000
  -0.71000     0.088184269419    0.068745862958    0.006065002772    0.000000000000    0.000000000000
  -0.69000     0.086456435879    0.068723671881    0.006543855509    0.000000000000    0.000000000000
  -0.67000     0.082936568198    0.069496033013    0.007048109352    0.000000000000    0.000000000000
  -0.65000     0.081292055871    0.069910685149    0.007693325383    0.000000000000    0.000000000000
  -0.63000     0.078645037218    0.070709843053    0.008192694398    0.000000000000    0.000000000000
  -0.61000     0.075908556425    0.070924077664    0.008688155550    0.000000000000    0.000000000000
  -0.59000     0.073573050248    0.071430564572    0.009205947346    0.000000000000    0.000000000000
  -0.57000     0.069450534327    0.072053589526    0.010055349198    0.000000000000    0.000000000000
  -0.55000     0.068066034430    0.072435443530    0.010960158959    0.000000000000    0.000000000000
  -0.53000     0.065625992929    0.073126018680    0.011236081973    0.000000000000    0.000000000000
  -0.51000     0.063852381570    0.073720572063    0.011958199157    0.000000000000    0.000000000000
  -0.49000     0.061359583923    0.074117917950    0.012858961489    0.000000000000    0.000000000000
  -0.47000     0.059146896287    0.074694188118    0.013466494559    0.000000000000    0.000000000000
  -0.45000     0.057263725208    0.075215748210    0.014525525326    0.000000000000    0.000000000000
  -0.43000     0.055067227287    0.075876037426    0.015628240415    0.000000000000    0.000000000000
  -0.41000     0.053018949013    0.075896972404    0.016200323588    0.000000000000    0.000000000000
  -0.39000     0.050807936174    0.077295010253    0.017325648454    0.000000000000    0.000000000000
  -0.37000     0.049065169015    0.078042249411    0.018383283556    0.000000000000    0.000000000000
  -0.35000     0.046957993669    0.078545107589    0.019191094584    0.000000000000    0.000000000000
  -0.33000     0.045733716139    0.078989766527    0.019792068027    0.000000000000    0.000000000000
  -0.31000     0.044483618803    0.079312165193    0.020666033587    0.000000000000    0.000000000000
  -0.29000     0.043595138326    0.079749845805    0.021195130271    0.000000000000    0.000000000000
  -0.27000     0.042083493327    0.080684383235    0.021838392371    0.000000000000    0.000000000000
  -0.25000     0.041686007873    0.081107688497    0.022111663620    0.000000000000    0.000000000000
  -0.23000     0.040301228844    0.081685354330    0.022528688388    0.000000000000    0.000000000000
  -0.21000     0.039436753807    0.082169091895    0.022916683318    0.000000000000    0.000000000000
  -0.19000     0.038726081078    0.082811377028    0.023247735107    0.000000000000    0.000000000000
  -0.17000     0.037934459766    0.083195324530    0.023410748805    0.000000000000    0.000000000000
  -0.15000     0.038000195598    0.083806765462    0.023697558008    0.000000000000    0.000000000000
  -0.13000     0.037275147518    0.084061055665    0.024002650425    0.000000000000    0.000000000000
  -0.11000     0.036731256782    0.084602573769    0.023911513486    0.000000000000    0.000000000000
  -0.09000     0.036306834989    0.084832579397    0.024048009544    0.000000000000    0.000000000000
  -0.07000     0.035659804593    0.084055473004    0.024350310630    0.000000000000    0.000000000000
  -0.05000     0.034694981228    0.084068173558    0.023995532532    0.000000000000    0.000000000000
  -0.03000     0.035042362301    0.084408576304    0.023844381989    0.000000000000    0.000000000000
  -0.01000     0.034337830499    0.084184990736    0.023658060682    0.000000000000    0.000000000000
   0.01000     0.034577047518    0.084332512549    0.023495605250    0.000000000000    0.000000000000
   0.03000     0.034466092133    0.084308088409    0.023692673180    0.000000000000    0.000000000000
   0.05000     0.035020450357    0.084354564060    0.023969991858    0.000000000000    0.000000000000
   0.07000     0.034854226629    0.083937260160    0.024113047543    0.000000000000    0.000000000000
   0.09000     0.035868875243    0.084287432563    0.024255544962    0.000000000000    0.000000000000
   0.11000     0.036462451661    0.084636069734    0.023896161168    0.000000000000    0.000000000000
   0.13000     0.036900271840    0.084622392215    0.024175992044    0.000000000000    0.000000000000
   0.15000     0.037580379500    0.084001739893    0.023816608250    0.000000000000    0.000000000000
   0.17000     0.037961535671    0.083653800554    0.023581438661    0.000000000000    0.000000000000
   0.19000     0.038163069729    0.083031613000    0.023377252840    0.000000000000    0.000000000000
   0.21000     0.038953434943    0.082616681731    0.023231684958    0.000000000000    0.000000000000
